Data,MAV_A5,Avg.Power_A5,SD_A5,MAV_Ratio_A5,MAV_D3,Avg.Power_D3,SD_D3,MAV_Ratio_D3,MAV_D4,Avg.Power_D4,SD_D4,MAV_Ratio_D4,MAV_D5,Avg.Power_D5,SD_D5,MAV_Ratio_D5,label
S0216,49.44795842651458,3785.5146753409335,61.360236471146,0.9080737898755098,30.852885259990657,2352.4916699793193,48.502465490346,2.6125598519623305,42.921495001901356,3524.1370166915763,59.36441664267835,1.3911663249712662,54.453678740461754,4847.834359750108,69.62638615259009,1.2686808494916018,0
S0217,52.50977513349494,4196.233812457707,64.6214230316077,0.9156604333174431,29.368244631681232,1862.6993451476467,43.158990579235926,2.8504223284670256,51.53486925176687,4573.500735501987,67.62766056856947,1.7547820749277339,57.346340655183404,5410.686894348689,73.55735074365614,1.112767752936858,0
S0220,58.39657847163258,5460.642843133067,61.74134216467227,0.7058708136037616,75.28592608608594,12162.236964887456,110.28246336013085,2.793422741652511,66.83311932146755,8145.129280726637,90.25036562828848,0.8877239451773098,82.72983858546858,10429.31298514921,102.12400077482869,1.2378569102474142,0
S0221,47.03498724449811,3671.0224753768,46.24036504148062,0.486843444441697,77.10946543431336,11674.068640346166,108.04657999024826,2.7162715886529116,78.32494509338511,10719.042671091825,103.53271594393426,1.015763040921444,96.61214047656934,13543.401861667873,116.37589122007786,1.2334785598812843,0
S0222,58.18746312979267,5147.380338924256,57.285069692465456,0.6633442099866915,87.3928813751996,16458.487793720276,128.29005015251263,2.8656700426884747,68.4222361586521,8170.088801765356,90.38821686693782,0.7829268823955838,87.71835534821366,11204.283180175751,105.85022988686846,1.2820153253223008,0
S0223,52.80439665679899,4194.75676392124,51.93485441912467,0.5717377001816897,71.8797951290303,10814.535998339594,103.9928758362557,2.593470219308708,65.43391176804704,7604.972680008777,87.20648705144359,0.9103241272542255,92.3577308965607,12036.908535096536,109.71202762872642,1.4114658347792866,0
S0224,79.54927079118876,9462.159133333553,87.94838481336193,1.5268182627884612,61.825049077176516,9066.975299640926,95.22048718172978,2.950533683062192,55.89185005864391,6198.208352982703,78.72817509516827,0.9040324414279693,52.10133565333847,4437.10542417856,66.60989616042669,0.9321812679070689,0
S0225,51.99808673118024,4357.8866339884835,51.43691747434942,0.5614143356199884,82.58124097356314,14089.653661306957,118.69972709114774,2.8106887312781463,73.1920632913681,9419.167238995444,97.05234445111996,0.8863037468133858,92.61980578703432,12578.920882832452,112.15574976694731,1.2654350980423505,0
S0226,66.19038042226273,6830.413694010123,72.30407826295068,0.9083474519121103,66.84279673012938,9940.493629659519,99.70190492489499,2.7471873397244577,60.54152155860634,6883.3286078129895,82.9658279464946,0.9057299293301003,72.86901095272425,8321.865394800256,91.22425880195757,1.2036204092126173,0
S0227,51.77366940670331,4257.409844768736,51.15083620896474,0.5614915236260205,79.4611217414847,13125.07970837949,114.56473813402768,2.7501893980516265,70.74414410812558,8824.959753997526,93.94125272400197,0.8902988349230891,92.20739268218587,12324.449711215382,111.01539833584494,1.3033925824483195,0
S0230,66.3162862156448,8101.854179831346,88.74054803004724,0.6439438742782402,72.63310928634313,11216.177710730246,105.90639694707268,2.6818575280766552,71.50725725763141,8797.024819348951,93.79243512025148,0.9844994653296026,102.98457499883033,15722.355391971323,125.38851719717032,1.440197526074734,0
S0231,46.94962940241295,3555.5777581351986,57.949898066673406,0.48660678154390974,60.91238018577563,7767.042717032611,88.1308264235438,2.2982589690383484,85.18548177254586,11823.667464028562,108.73662492000447,1.3984920883528127,96.48371371531405,14452.52690899494,120.2154037238007,1.1326309566803374,0
S0232,51.209444088964915,4805.816546414898,66.30075601917036,0.4597274607106611,85.29085006291668,14303.55834807273,119.59673151265146,2.681234709318921,70.91676562012496,8742.237668778873,93.49993013745487,0.8314697950344222,111.39087495405158,17266.192153121032,131.40081753182102,1.5707269498263858,0
S0233,54.342126517962825,4456.897122035339,66.01610726294574,0.4497287623999,71.85834958352683,10565.719412479973,102.78968520808147,2.8909568787978146,70.28436497083716,8066.910490843833,89.8158740767198,0.9780960094155781,120.83311333697101,20238.877770400944,142.26267314876756,1.719203316229831,0
S0234,116.21406680402954,20183.047750958503,141.1362312869066,1.4410304233860491,71.15714113902685,11993.722150605488,109.5157091886845,2.821348358373329,58.28298399640985,6215.770091288312,78.83961744359976,0.8190742779074911,80.64650469415942,10443.462585747422,102.18808134089028,1.383705829116902,0
S0235,48.483830392739954,4066.417314187296,61.321427506035555,0.4684701432018526,73.22992835383931,11046.224410308303,105.10091230360798,2.510902173856468,78.94915015838829,10502.817750022015,102.48319841440372,1.0780995138615226,103.49396027966168,15716.001735800084,125.36347700578195,1.3108939117397898,0
S0236,85.30156587619618,12363.52256124491,110.42750303460635,0.838087031058814,71.54422202202517,11279.77095034196,106.20619578923274,2.8570035537969414,64.13125945951226,7113.906277533266,84.34395076878977,0.8963862859500968,101.78127415768353,15528.038434775735,124.61140459671748,1.5870774255094848,0
S0237,50.038133798157276,4144.577490585735,62.65055650059904,0.457122215034658,72.85767174495287,10887.251073027272,104.34198970377432,2.6321519162403004,76.01904236851335,9678.87771521637,98.3812595308983,1.0433910465136362,109.46336045900438,17271.565964100377,131.42132776646596,1.4399465850722617,0
S0240,68.91912758412285,7908.592879036448,82.43777788683174,0.5682474570469364,101.7698669910128,19051.571747551257,138.02742826335364,2.8569810313302915,143.48284203434915,33749.21810106623,183.70960000840125,1.4098754992675777,121.28365332645956,23520.912138560405,153.36513365451705,0.845283321732816,0
S0241,77.50894062351361,9641.889661054474,94.48769601112619,0.6452337374091357,117.73682634460428,25303.852933503607,159.071471020454,2.9823673398028,162.71331616130485,42094.63874124254,205.1696605724322,1.3820086816766977,120.12536873031802,23275.295133366446,152.56218429916242,0.7382639083529738,0
S0242,81.84263937937004,11211.787341639058,98.93290858388394,0.5577648393165042,113.38469471792442,23825.683343084107,154.35373516547892,3.049465140523746,145.91952530576233,35268.82415046161,187.79995136893268,1.2869419957321158,146.7332352459893,33593.35829796443,183.27634694174407,1.005576429463582,0
S0243,67.34371961847617,7369.817894879195,79.15424779006588,0.660655842931646,87.31898939523502,12450.94987953518,111.58368184599877,2.628347382335233,140.53626752566004,32650.599083979665,180.69473191870298,1.609458246127263,101.93464621404068,16665.83376909957,129.0944328330667,0.7253262663705565,0
S0244,58.04233030010516,5497.050479277186,65.24988271095317,0.5237389941201248,86.8682983611126,13747.722778515206,117.2501474315249,2.6465132922695593,119.77189742782879,23695.70790288828,153.93409615974173,1.3787756832755664,110.82300716908729,19241.76361643485,138.71462131996353,0.9252838900366102,0
S0245,79.18882884961036,10277.830780495045,96.15332007130428,0.5849636467219588,115.68353564869577,24591.076056263868,156.81540627355577,3.016678001066222,154.8788095952154,38740.75173259191,196.82670373158467,1.3388146267032037,135.37393185605924,28946.274647828093,170.13503648058042,0.8740636127683751,0
S0246,60.666019022265566,5935.523134730048,68.95045437779888,0.5594023301244821,86.78367834282594,13067.540991111735,114.31329951567777,2.6280015849436826,131.45823968439785,28665.723204892514,169.30954594432833,1.5147806845094967,108.44791978032293,18352.205973319324,135.46850783880282,0.8249609917239299,0
S0247,74.20926330027828,9132.24761927843,89.8355527141616,0.6019108146574222,106.73946188970898,20809.04439729744,144.25338998174433,2.919913735058116,150.5658458897591,36789.7259987641,191.80647628511076,1.410592139253379,123.2894666338808,24626.551629859303,156.92848403523718,0.8188408593284201,0
S0250,161.33910810755606,41944.10013595148,204.78866404075944,1.0612079855733285,97.74422113417872,21032.33817496275,145.0252939031125,2.6274892406239903,119.8516503373094,25493.30055251982,159.66618964954446,1.2261763298802353,152.03344707248027,38255.3383387401,195.58971931965203,1.2685135886289318,0
S0251,125.3458472418029,30551.586199200952,174.2897446457418,0.7608010334895411,67.44552937902452,9019.713632295132,94.97128224018842,2.756300110064023,136.33474978304565,32467.05939128439,180.1860158042549,2.021405288657214,164.75509591105998,42674.41793425232,206.5777950039923,1.2084600307202722,0
S0252,189.59959457370482,51982.087990148415,227.84920118234123,1.6859067642108925,102.0577976059638,20004.60307227462,141.43761748862642,2.9063795668751156,109.07598267952662,20142.60191145837,141.92394305255007,1.0687667697931267,112.46149466779619,22657.316373983587,150.5195609636639,1.031038106695004,0
S0253,189.38448583419657,51333.376988697375,226.32852544732395,1.3653987334886255,113.51465818333638,25719.566045582513,160.37263162411517,2.625174114726711,111.74889569974874,21297.10578475501,145.93526975725172,0.9844446302191584,138.7026962814846,31156.66838544262,176.50293179035899,1.241199704148812,0
S0254,144.299040845363,35189.00155315236,187.529312935358,0.7570654248104015,104.71672729230869,28400.63057066242,168.5248367445601,2.290092366876432,118.18626079778655,26897.19804168977,164.0033906075158,1.1286282894219821,190.60313166659418,54423.16684514935,233.28771414111617,1.6127351045711729,0
S0255,157.8419055603748,41560.051720006304,203.84801840650505,1.1390283003258481,84.74357582629096,14502.358467441923,120.42572065099381,2.836967523421289,122.78948082907593,26229.90556672172,161.95648273047905,1.4489532643839835,138.5759296017668,32580.008213314235,180.49929992053526,1.128565156120057,0
S0256,166.29213098019525,43161.880687411554,207.74194258600855,0.999255884435844,109.08627785367025,27059.453112308533,164.49741384596967,2.4522955411656615,114.98264950460643,24087.33346469171,155.20094536882564,1.0540523681525338,166.41596368890018,44252.89478352375,210.3635617695216,1.4473136982483017,0
S0257,167.7180915708159,44401.87130364784,210.6610677309323,1.2130087515604413,95.12230666619969,18546.706713817533,136.18628641503722,2.7767161366315807,120.14246192946813,25005.990414350206,158.1328068326181,1.2630314186037184,138.26618427530684,31952.890335120745,178.75333650037078,1.1508519307393466,0
S0260,22.630501954012956,889.9472668639588,29.73292459893194,0.28899057797195826,59.045423741560846,6237.09671764551,78.97523092025902,3.430554965776745,144.31604646929893,31816.97693663991,178.37313479090616,2.4441529474149215,78.30878817166445,9926.346056329226,99.63103969699685,0.5426201041914176,0
S0261,29.380372980549865,1437.7498362987512,37.7562391137066,0.3870777851375961,57.659141406818435,5760.76884931958,75.89947668076977,3.547533359374561,147.6397154536416,33619.176684892045,183.35516752197665,2.5605604220145843,75.90302029372702,9341.238444156137,96.6500566016838,0.5141097709414126,0
S0262,21.020447126811163,744.7593435229086,27.21068355008819,0.2469759403666661,64.97775124023418,8126.78351150061,90.14858455083488,3.0610301355032368,159.63040340567568,37845.06170355062,194.53805056638444,2.4566932582122454,85.11131527874225,11516.775883002301,107.31556654560958,0.5331773488189788,0
S0263,25.402000064167005,1122.4912616267159,33.404053970272805,0.3883371520792181,58.367939607491145,6001.52172103352,77.46937264045913,3.582082685277899,139.36567769167425,29268.232719106603,171.0789686384431,2.387709393699201,65.41223245873002,7504.148834231674,86.62516042684669,0.46935682832501135,0
S0264,18.81047472433856,675.2519216109563,25.918436352698855,0.2198634868214057,54.41889160374568,4946.730788883075,70.33276343954579,3.611199356142001,128.83453881138925,26013.697527683616,161.28743960194197,2.3674598106390228,85.55524610422576,11006.501727953913,104.91173582910027,0.6640707289640446,0
S0265,24.49982236572857,1039.8942449519946,32.11938871523996,0.3017667889257244,61.30690590361161,6936.788473277298,83.28737485545525,3.2774640108099673,153.76165441619162,35765.80972231668,189.11846220967197,2.508064175640178,81.18793473909699,10596.395582924346,102.93871791296364,0.5280115842103454,0
S0266,21.55043249826148,846.0179873809155,29.00618370184994,0.28438237489644996,56.40540214850686,5474.769105677066,73.99165094821785,3.60957460972422,134.4993325843322,27759.806210440598,166.61259548721122,2.384511544305914,75.77977540312925,9266.498635387681,96.26168035216928,0.5634212002919398,0
S0267,24.53430830107511,1045.609724948491,32.20665485624339,0.3247930716180243,60.358953168223216,6626.5866471876825,81.40382776944134,3.372462903247847,149.19834579836495,33677.72121454223,183.51489569759678,2.4718511168101642,75.53827481249014,9516.160538267468,97.55068843914185,0.5062943185347163,0
S0270,113.05164412844525,22814.18138630884,150.62624286086051,0.6183828937623288,264.88071553760255,120907.4099043021,347.71742806019836,2.5972728849512574,191.60272393728894,65736.22181934593,256.39075458504385,0.7233547506409124,182.8181944694865,56287.16654109842,237.24915622282637,0.9541523769219608,0
S0271,123.94795472205661,26635.4446291563,163.08885920095295,0.9944107210374747,268.31207134794084,127574.62680000308,357.17581666445454,2.5920361469137303,218.6452692614744,83877.16600596678,289.6152036165491,0.8148916601591895,124.64462832092252,30216.87621365636,173.82831948264308,0.5700769504043648,0
S0272,87.84357891528208,12440.300392374511,111.07817008246184,0.49483703021261455,281.2395002883118,128729.54882549075,358.78895684436316,2.5210049366223437,163.29799494450236,47811.922863797605,218.65928389005435,0.5806367696468595,177.52022090492844,47178.90521843321,217.20469562156146,1.087093696191797,0
S0273,109.66077486883525,24117.481622362066,155.1181649262183,0.4787912230340623,238.03512304986566,99074.05744564411,314.76030143170266,2.6576996785470666,218.32296996573183,81310.39905316054,285.14967475844065,0.9171880484208864,229.0367274778421,83838.52938157956,289.5465006287631,1.0490729743819074,0
S0274,133.74834561054527,29244.131025331095,170.05033381437102,0.6636980404395919,268.05658337272814,125690.73485821321,354.52889107212275,2.5764503091767774,163.64912299930194,48901.51296399387,221.1368059884659,0.6105021594330724,201.51987419152053,65669.97517540028,256.260440220896,1.2314143241230822,0
S0275,104.92596446019002,19313.477534790392,138.75174147880202,0.6920905088338039,276.14443036872956,129336.20003092723,359.63328177076045,2.570792540001462,190.6028620024428,65804.11905898683,256.52299959886534,0.6902288840225205,151.60728708300573,38811.36811293778,197.00591302159614,0.7954092897149818,0
S0276,120.83441209768282,26528.10134204009,162.2874684014027,0.5616802784853089,252.90934757396576,112302.19733219795,335.1151960875732,2.6118109739853757,192.33218186734777,65682.40045010549,256.2857695832679,0.7604787395653629,215.13023819091293,74250.75000680535,272.4899018747361,1.118534797984505,0
S0277,106.4755964769106,20712.48597174308,143.7003641114137,0.6018105694077155,263.722490066939,119338.28601575202,345.4536885689585,2.6008518975985573,200.20504399957636,71034.12666207821,266.52220844632484,0.7591504385870147,176.9254344962748,53648.64560177393,231.62142240607452,0.8837211638716214,0
S0280,79.48793619824279,12174.076913264047,109.43939533884958,0.2777958707150978,111.18250680098556,24393.284520457837,156.18316165461155,2.601828878568517,200.39220206134547,66019.49660706636,256.94259373719353,1.8023716844237327,286.13793284121243,121716.19740014442,348.87848457651006,1.4278895580658266,0
S0281,104.4724429531436,20486.717600714983,142.8146054135922,0.3316846051256623,129.116853414871,34122.874547081374,184.7233124499228,2.644611052351307,237.76394249450544,92024.5355522125,303.35545802934007,1.8414632652991916,314.97525462046417,150754.05042259954,388.2694306943015,1.3247393667681255,0
S0282,102.00485092654532,16702.96070404917,127.7784831015787,0.333315182440577,111.98901711768809,24605.804268389787,156.86237353109016,2.7657191149008744,164.9532334086652,44816.03242738871,211.69763549529037,1.472941165608388,306.03121699903545,132906.78930703923,364.56127365935293,1.8552604921714693,0
S0283,69.58185966536634,9024.122168132973,94.52321044565724,0.22765789724080224,102.37140942852864,18309.080189859138,135.31102614593237,2.577909053108159,182.0815264778815,56623.07988840299,237.9558559153328,1.7786365108610045,305.6421960700402,129458.1780151307,359.8029688444532,1.6786008003242894,0
S0284,52.34286600260971,4795.598742940629,67.50159363351469,0.2493373010298719,98.8789517233661,19677.93336858626,140.27715785457158,2.394169326144201,211.73032450861018,68721.11034130206,262.1467334377078,2.141308345389509,209.92794012933814,69433.47586655035,263.49957767164886,0.9914873583486208,0
S0285,101.61589404317778,18191.340172929347,134.1343749976703,0.32526530374901863,120.60816174608236,29374.01626046744,171.3884372594694,2.699966134455059,200.8394046801347,68188.03510221788,261.12836555140916,1.665222334645677,312.40926367475913,142978.65060615257,378.1250246832852,1.5555177738766717,0
S0286,58.4977089750888,6383.459905177996,78.8783366797227,0.22599348093789173,100.59572541414983,18972.312796851154,137.74000931755387,2.482734578776583,198.873656294339,63613.665820156064,252.21745756166268,1.976959313883186,258.84688678770044,99870.58968804798,316.0230724644052,1.3015644787291447,0
S0287,90.2478826724121,15009.738048670433,121.87379405390112,0.2906346400932309,114.75877904120289,25705.55433143782,160.32947754495106,2.6705149900192016,195.20242425887105,64493.253900588235,253.9552199965141,1.7009803161881476,310.5200489640947,138754.2353358794,372.49717485803353,1.590759183155908,0
S0290,126.9163911096443,23601.38265085824,140.29749020380805,2.7167249282917347,41.98510303510427,5029.403067892556,70.91815536148692,2.416783452988859,40.442010648683784,3670.6696712674498,60.58604932295929,0.9632466690594927,46.71668809305946,3709.7185962851163,60.907450549790305,1.1551524601208196,0
S0291,97.43658931404403,13179.189710725783,100.5035943074517,2.110825051566336,32.78627106659885,2399.2174049970204,48.98180113104832,2.339343092531607,30.54281889049795,1910.712581002926,43.71169049065216,0.93157342683028,46.16042871091628,3243.573304399858,56.951134264026095,1.5113349189022318,0
S0292,148.9584677936607,30726.001338946066,164.992149775969,3.109136366406485,26.495890796964993,1684.6799361396018,41.044850333518184,2.384507817468251,33.12533080246955,2348.8369859718723,48.46478190395136,1.2502063454407026,47.90991781612516,3416.4209565956808,58.450063513289564,1.446322697932224,0
S0293,120.0360724515703,21826.119202844995,129.0735867222044,2.2150953076751,42.770658328181185,4877.075075593179,69.83604986829909,2.413372723780079,45.57606098700428,4247.969275348654,65.17642203323985,1.065591757725521,54.19002606147755,4934.052976493662,70.24163342892093,1.1890019648018613,0
S0294,139.305338167247,28478.39990553443,156.71712397171527,3.3318243634383964,64.83536596511155,10775.201468153424,103.80329077973819,2.4394689197422856,52.921305259689724,6237.691151074021,78.97905040600197,0.8162413286626179,41.81052869890351,3552.4053364271585,59.60128318775298,0.7900509727365074,0
S0295,124.09544503196645,22159.98970600075,137.3083559641782,2.682693127037507,29.633950597557543,2041.944078221506,45.187874083879116,2.366119411226717,31.98005231273673,2136.9346910263066,46.22698072348131,1.0791693874043429,46.25778617064741,3238.1937319504686,56.90512009253819,1.446457489133758,0
S0296,130.0730160085513,25214.876724562433,143.7900183117501,2.7172020455891457,53.78432696364822,7825.788226710487,88.46337299929729,2.427545983809881,49.250462173162,5244.290899969543,72.41747639586175,0.9157028627772814,47.870203917923504,4230.341431626555,65.04082282739208,0.9719747146659136,0
S0297,122.86499704064708,22082.427344789627,134.90673918016302,2.520536297691009,33.99435402852635,2987.1715690615106,54.65502313092866,2.387201289131639,36.47994141595429,2838.3914982493225,53.276554363931886,1.0731176531650568,48.74557734129843,3800.264902363677,61.646187178898614,1.3362295949296625,0
S0300,87.86557836301614,11907.61080504359,105.31664812536236,0.6763851978537555,201.41431490604674,78845.99351369956,280.79528447854653,2.5305556233708524,223.47740144339477,84551.83697695378,290.7779851674585,1.1095408067080026,129.90464404280766,27607.8139878299,166.15596495218543,0.5812876076228745,0
S0301,79.84680413220654,11064.685695666863,101.8489285051482,0.7344163920506873,197.4302833566914,73683.14411404531,271.4460156161291,2.0227204425600824,228.25373519697283,85713.49314757323,292.768663645884,1.1561232214036465,108.72143513743325,20389.315449003974,142.79104483765457,0.4763183176109319,0
S0302,88.42222816099078,10642.178574531594,98.56180967761172,0.6218970555999872,228.43365080267534,98901.95659454394,314.4867825948468,2.925720622021477,249.46983560806083,99156.2122100435,314.89064252355035,1.0920888176127643,142.18145489639556,32909.7016649488,181.40563264308295,0.5699344554015549,0
S0303,106.71085033846009,17922.454915197613,130.5428755794511,0.7868951037339518,195.8464410435417,74148.54765920967,272.30229252228213,2.822608058199174,243.4736749993678,100608.709130456,317.1887488556694,1.2431866195885446,135.61000676214513,28275.395574973787,168.15158754619284,0.5569801612535616,0
S0304,80.22705153551661,9634.645697609954,94.47230092977308,0.62705387007198,179.44882576195005,67097.02688624541,259.03093787415116,2.4262800864154173,169.52377418191003,51126.31965140972,226.11122499997998,0.9446914654476134,127.94283771234406,28124.913768588347,167.7033589547535,0.7547191438473584,0
S0305,81.44452056356029,10263.596614281563,97.28299141335093,0.6375804200941573,213.66485152077013,86468.06862333334,294.05452398919556,2.435919052065145,239.86482728921337,93186.88194324647,305.26526389923475,1.12262183312774,127.73999639376102,27079.96368619417,164.55985753267936,0.5325499275462361,0
S0306,94.04698669902515,13515.696273757572,112.7362865679675,0.7090643425822846,188.81279400387626,71003.87875819224,266.46542355184215,2.6313964645098533,206.71784024144597,75914.57105310049,275.52597554760115,1.0948296238717918,132.6353351185634,28332.855401041204,168.32262105656812,0.6416250042262711,0
S0307,90.07384224726218,12848.654475457719,109.5651752034818,0.6927317545312224,208.07482541654144,82558.61536605896,287.3300877120777,2.5538406094213792,241.44976742800813,95716.94925521687,309.38155581036506,1.1603987505199342,130.02701501422573,27360.029103709996,165.4086524141824,0.5385261555615092,0
S0310,56.47716332559693,4239.133525851158,36.13238612062411,0.47817825519640833,75.16967594849068,9568.358355463519,97.81793705293327,2.60785479549021,166.24950521379378,41395.726801612655,203.4593814386182,2.211656537241357,118.10901627552958,24408.989852608152,156.23363925286134,0.710432287444366,0
S0311,54.550630237597055,3713.6118616015574,31.104463947208824,0.7987580960437732,59.79392628169232,5735.522128595712,75.73298639211148,3.525788217642652,140.1340097115192,27471.1463207485,165.74421028713712,2.343616123339025,68.29430650879762,6534.918940283719,80.83716628404336,0.4873499777062593,0
S0312,56.3241034264293,4165.265299424969,34.5682130081795,0.6648271355819262,74.48331731544282,9430.345840710494,97.10996776452396,2.7263545372438713,163.28543584737216,38647.29029513062,196.58891468071198,2.192241722476528,84.71992253614702,11306.63324044446,106.33260111644573,0.5188455546968519,0
S0313,61.82411747708102,5401.217909367166,50.64514087042601,0.3915616280581501,89.80964595031713,13386.121601519326,115.69739902870005,2.4072759610099097,196.03134627048144,56820.649884900784,238.370710979823,2.182742668631901,157.8911544108189,37727.81757064311,194.23265243405712,0.805438300632608,0
S0314,58.483670237018686,4783.258971870469,40.153647694391466,0.35056110842316,75.57693687050056,9598.66058590051,97.97270921616403,2.2237286672139285,158.42919985912957,39180.02742679123,197.93855070785403,2.096263839464605,166.82874634919122,43569.84229010137,208.7337667444075,1.0530176665509279,0
S0315,54.58989401168902,3814.9988577254626,30.017302120723066,0.7300101347755695,67.31115176340622,7608.750355362841,87.22800261804237,3.0343424168485083,152.93591844356402,33535.61719059838,183.12729869178483,2.2720740090902414,74.77963854360988,8550.979640494865,92.47088130130878,0.48896060065317387,0
S0316,59.020119266640286,4844.018275941888,42.939240963305345,0.3618538090835568,82.85663591116511,11511.752429358075,107.29262140187886,2.3243403487600767,177.71266182825036,48393.022300351324,219.98409100203523,2.1448211102703385,163.10487214744717,40795.04919250478,201.97770849563585,0.917801075452233,0
S0317,56.516269907972095,4216.7710146704,36.940852836963195,0.5575905036386745,74.8226384675116,9533.87039860241,97.64150612578598,2.7472968482560023,168.5514924714357,41883.33336035472,204.65417131505902,2.2526804176335173,101.35802087582779,17922.673804860624,133.8755791595398,0.6013475133897427,0
S0320,66.05514223850622,6482.692636021683,60.21811841639862,1.6412116077547234,23.92026923092145,1526.9043957610816,39.07562356725998,3.0723199006844695,39.528915169233734,3190.4136805686258,56.48372483468201,1.65252802080234,40.24779128199906,2699.504656799561,51.9567060674159,1.0181860825091615,0
S0321,61.9770239798346,5636.2944206892535,52.763178254847546,1.8712607857924857,24.132223078622093,1502.095697086356,38.756758075594234,2.6884176151157377,37.203487133180545,2771.0345197512142,52.64046590812509,1.5416518822974845,33.12046319272763,1710.714388494553,41.360618047307135,0.8902515797555062,0
S0322,69.30364751320384,7509.106397270067,68.89694237921883,2.0859106736092423,21.98899567074024,1357.91784235198,36.84991446371029,3.0312975918131984,36.724888664481014,3037.150803363977,55.11034761163456,1.6701485240341902,33.2246478193086,1764.1643700612824,41.998961231493965,0.9046902258261242,0
S0323,67.69660254965835,6609.221365537115,61.76432325590777,1.288238736682629,22.822954710135377,1343.7957575241346,36.65780520002277,3.1387396353151327,43.86809885487317,3618.7497278924925,60.15603914023368,1.9221042766821035,52.54973369608906,4175.30408559058,64.61644756074664,1.1979031475682809,0
S0324,64.55685794286558,6065.264985620819,55.83758715612536,1.5072966421805447,26.44522417020311,1892.8161777988614,43.506506978245895,3.449686684086256,38.733877259470816,3215.8511527234396,56.70846791394735,1.464683264175685,42.82956395993412,3206.878040207173,56.628751580408355,1.1057391356157578,0
S0325,65.66002519756312,6579.581594555912,61.37901865820786,1.988146234962872,23.049523346455132,1429.8406767544416,37.81320795372251,2.8375849427197806,37.130183229943015,2916.097079093621,54.00085852111184,1.610887247941871,33.025752353065364,1728.9009282959432,41.57942754065418,0.8894583726813473,0
S0326,66.0970274366939,6336.776825692092,58.80011329512604,1.3940530686638397,24.645769717627232,1618.5639774011279,40.231378278133114,3.3043578469851522,41.67650925132413,3446.878891771479,58.71012596904395,1.6910208010876655,47.41356618514246,3670.973066612348,60.588503888097534,1.1376568488311207,0
S0327,66.55179085063244,6623.021824380589,61.683060083472334,1.682914721572427,23.06168532588626,1404.34236970293,37.474545529322015,2.9460805860354067,39.54566637522077,3163.0412557672157,56.24090831254261,1.714777815081519,39.54555153480977,2542.3673316154923,50.42184813239777,0.9999970960051624,0
S0330,96.83585284194986,15617.97600233548,123.56087792452968,0.4967059919666941,70.668174344453,9362.90614338316,96.76210948952718,3.724711584703323,157.08896056132087,39059.432622651584,197.6345733481846,2.2229095631596905,194.95607946771668,58364.187535703284,241.58671797568007,1.2410552515662874,0
S0331,66.80025967187659,6945.468109307607,80.76749554104377,0.35310710480019164,62.54246009358514,6928.481182138332,83.23747920579605,3.34094734684289,145.47177098892126,33528.73012351895,183.10814956561254,2.3259681626089734,189.17846388187525,56905.045497704814,238.5450713830117,1.3004479329277057,0
S0332,91.2131776761822,13795.045141289835,116.48194890519805,0.5187366308126233,86.91033641955485,13622.21258992391,116.71421919207143,4.340227331986935,185.49556716323306,53679.13536033578,231.6873605716381,2.1343326329766286,175.8371633275499,48700.726548013336,220.6792296889114,0.9479318887055456,0
S0333,97.2465358408426,15912.871447850552,125.00534873810719,0.4735465948080348,71.05497167560736,9266.498417411545,96.26244075061415,3.961506286365359,156.61895658578533,37385.74003719162,193.3538269622717,2.204194201931565,205.35790333423085,63518.817041708986,252.02939677704506,1.3111944288924542,0
S0334,138.5744244614119,27130.24235726855,163.15312579091756,0.6849436822718371,61.97074654874335,7626.829924719124,87.33149286040606,3.1079129517453605,138.75792419161854,30681.618943255984,175.16093244835628,2.239087503689792,202.31506333744846,59768.64778541165,244.46974546423792,1.458043311876447,0
S0335,77.73912672754574,10275.629177689994,99.73204099234344,0.4251685039165616,74.8782715327093,10283.0011817923,101.40511673131483,3.8826394581279446,165.12720960618495,43502.93304275749,208.5734309561543,2.205275391994751,182.84309870423016,53335.78110707938,230.94533374536783,1.107286310598333,0
S0336,116.08829089268221,20891.13855788633,143.1484041250276,0.5618325118167259,66.59226253336669,8456.63968611675,91.95998949338984,3.546112265079184,149.26662237451086,34725.182830794816,186.34690345938273,2.241500989694101,206.62437372536942,63138.65716336093,251.273269830988,1.3842637452259596,0
S0337,83.9485312473514,12123.539828899842,108.70089302866252,0.44012552133949884,73.58399670799228,9943.247847566998,99.71579966797499,3.9092319419373602,162.2392136453481,41416.92004565764,203.51139249431424,2.2048165484836537,190.73770362568038,56947.6936023291,238.63707560167217,1.1756572245390036,0
S0340,77.96117274947653,9550.388491512625,97.46545232806056,0.5177280990674472,148.1149096123153,40184.139055490086,200.45981612466184,2.1346057185094005,157.4607912573298,43650.81319260792,208.92770970910715,1.0630988579709966,150.58323643221865,37699.55003375683,194.1634522292762,0.9563221118718278,0
S0341,86.62006173310778,11717.828912036219,107.46659166599099,0.6930024730477743,164.5151981219587,49135.873959584686,221.66610023018848,1.9138366921488412,187.6884171548043,58357.416341092096,241.57206793097663,1.1408576186114234,124.99242802433167,31540.735928047918,177.59674750201341,0.6659570682043668,0
S0342,69.11481825370065,7007.364608411797,83.02797307224799,0.42753406013990725,124.75116658908993,27630.315593598225,166.2234156315673,2.0453232546386793,157.33177000010727,46872.69441346311,216.50088222185437,1.2611647193515436,161.65920963369177,40442.38775871822,201.09120321002138,1.0275051862289577,0
